Keyword,Run,Song
toxic-relationship-patterns,run2,40
toxic-relationship-patterns,run2,787
toxic-relationships,run1,215
toxic-relationships,run1,266
toxic-relationships,run2,215
toxic-relationships,run2,266
tradition-versus-modernity,run1,701
tradition-vs-modernity,run2,701
traditional-values,run1,692
traditional-values,run2,692
trance-and-enchantment,run1,844
trance-and-enchantment,run2,844
transactional-desire,run1,632
transactional-desire,run2,632
transactional-relationship,run1,546
transactional-relationship,run2,546
transactional-relationships,run1,380
transactional-relationships,run1,455
transactional-relationships,run1,880
transactional-relationships,run2,380
transactional-relationships,run2,455
transactional-relationships,run2,880
transactional-sex,run1,59
transactional-sex,run2,59
transcendence-and-euphoria,run1,73
transcendence-and-euphoria,run2,73
transcendence-and-heaven,run1,538
transcendence-and-heaven,run2,538
transcendence-through-love,run2,49
transcendent-love,run1,805
transcendent-love,run2,805
transformation,run2,95
transformation-and-renewal,run1,49
transformation-through-love,run1,652
transformation-through-love,run2,207
transformation-through-love,run2,805
transformation-through-presence,run2,291
transformative-love,run1,27
transformative-love,run1,802
transformative-love,run1,837
transformative-love,run2,27
transformative-love,run2,802
transformative-power-of-love,run2,620
transformative-power-of-love,run2,665
transformative-relationship,run2,544
transience,run1,557
transience,run2,557
transience-of-wealth,run1,158
trap-culture-nostalgia,run1,147
trap-culture-nostalgia,run2,147
trap-life,run1,91
trap-lifestyle,run1,391
trap-lifestyle,run1,500
trap-lifestyle,run2,391
trap-music-scene-rivalry,run1,788
trap-wealth,run2,91
trauma-and-abuse,run1,61
trauma-and-abuse,run2,21
trauma-and-abuse,run2,61
trauma-and-emotional-scars,run2,547
trauma-and-memory,run1,449
trauma-and-past-wounds,run2,449
trauma-and-ptsd,run1,370
trauma-and-ptsd,run2,370
travel-and-adventure,run1,103
travel-and-adventure,run1,362
travel-and-adventure,run2,103
travel-and-adventure,run2,362
travel-and-freedom,run2,151
treating-your-partner,run1,481
treating-your-partner,run2,481
tribute-and-remembrance,run1,373
tribute-and-remembrance,run2,373
tribute-to-virgil-abloh,run1,618
triumph-and-vindication,run1,146
triumph-and-vindication,run2,146
troubled-family-relationships,run1,883
troubled-past,run1,356
troubled-past,run2,356
troubled-relationship,run1,372
troubled-upbringing,run2,412
truck-culture,run1,748
truck-culture,run2,748
trucks-and-driving,run1,713
trucks-and-driving,run2,713
true-happiness,run2,588
true-self-under-influence,run1,32
trust,run2,452
trust-and-honesty,run1,232
trust-and-honesty,run1,346
trust-and-honesty,run2,346
trust-and-reassurance,run1,121
trust-and-reassurance,run1,452
trust-and-reassurance,run2,121
trust-and-reluctance,run1,875
trust-and-reluctance,run2,875
trust-and-respect,run2,41
trust-and-vulnerability,run2,132
trust-in-relationship,run1,536
trust-in-relationship,run2,536
trust-issues,run1,364
trust-issues,run1,386
trust-issues,run1,423
trust-issues,run1,467
trust-issues,run1,816
trust-issues,run2,364
trust-issues,run2,386
trust-issues,run2,423
trust-issues,run2,525
trust-issues,run2,816
trust-over-love,run1,236
trust-over-love,run2,236
truth-and-deception,run1,264
truth-and-deception,run2,264
truth-and-self-awareness,run1,252
tráfico-de-drogas,run1,106
tuning-out-noise,run2,474
turbulent-feelings,run2,783
turbulent-relationship,run1,279
turbulent-relationship,run1,635
turbulent-relationship,run2,279
turning-adversity-into-strength,run2,448
turning-haters-into-fans,run2,478
turning-heads,run1,203
turning-heads,run1,681
turning-heads,run2,203
turning-heads,run2,681
turning-point-moment,run2,397
turning-rumor-into-reality,run1,349
turning-the-tables,run1,143
two-faced-behavior,run1,135
two-faced-behavior,run2,135
unacknowledged-past,run1,468
unanswered-communication,run1,485
unanswered-questions,run1,743
unanswered-questions,run2,743
unapologetic-apology,run1,798
unapologetic-attitude,run1,143
unapologetic-attitude,run2,143
unapologetic-attitude,run2,477
unapologetic-confidence,run1,680
unapologetic-confidence,run2,658
unapologetic-confidence,run2,680
unapologetic-defiance,run1,71
unapologetic-defiance,run2,71
unapologetic-freedom,run1,658
unapologetic-selfishness,run2,798
unappreciated-worth,run1,191
unattainable-desires,run1,265
unattainable-desires,run2,265
unavoidable-memory,run2,791
unbothered-attitude,run1,379
unbreakable-bond,run2,819
unbridgeable-distance,run2,404
uncertainty-about-moving-on,run2,275
uncertainty-about-soulmate,run1,845
uncertainty-about-soulmate,run2,845
uncertainty-about-the-future,run1,524
uncertainty-about-the-future,run2,524
uncertainty-and-doubt,run1,181
uncertainty-and-vulnerability,run1,212
uncertainty-and-vulnerability,run2,212
uncertainty-and-worry,run2,165
uncertainty-in-relationships,run1,194
unconditional-acceptance,run1,346
unconditional-acceptance,run1,745
unconditional-acceptance,run2,346
unconditional-acceptance,run2,745
unconditional-attraction,run1,423
unconditional-availability,run1,417
unconditional-commitment,run1,25
unconditional-commitment,run1,387
unconditional-commitment,run2,25
unconditional-commitment,run2,387
unconditional-devotion,run1,250
unconditional-devotion,run1,285
unconditional-devotion,run1,371
unconditional-devotion,run1,386
unconditional-devotion,run1,558
unconditional-devotion,run1,641
unconditional-devotion,run2,250
unconditional-devotion,run2,285
unconditional-devotion,run2,371
unconditional-devotion,run2,386
unconditional-love,run1,43
unconditional-love,run1,47
unconditional-love,run1,185
unconditional-love,run1,191
unconditional-love,run1,236
unconditional-love,run1,356
unconditional-love,run1,361
unconditional-love,run1,536
unconditional-love,run1,537
unconditional-love,run1,652
unconditional-love,run1,653
unconditional-love,run1,665
unconditional-love,run1,863
unconditional-love,run1,877
unconditional-love,run2,43
unconditional-love,run2,185
unconditional-love,run2,236
unconditional-love,run2,356
unconditional-love,run2,361
unconditional-love,run2,536
unconditional-love,run2,537
unconditional-love,run2,594
unconditional-love,run2,641
unconditional-love,run2,652
unconditional-love,run2,653
unconditional-love,run2,665
unconditional-love,run2,863
unconditional-love,run2,877
unconditional-loyalty,run1,232
unconditional-loyalty,run2,232
uncontrollable-desire,run2,56
unconventional-love,run1,714
unconventional-love,run2,714
unconventional-love-interest,run2,423
undefined-relationship,run1,364
undefined-relationship,run2,364
underdog-rising,run2,133
underdog-to-success,run1,146
underdog-to-success,run2,146
undeserved-apologies,run1,563
undeserved-apologies,run2,563
undeserving-ex-partner,run2,191
undying-memory,run1,46
undying-memory,run2,46
unexpected-attachment,run1,437
unexpected-connection,run1,608
unexpected-connection,run2,608
unexpected-encounter,run1,169
unexpected-encounter,run1,622
unexpected-encounter,run2,169
unexpected-falling-in-love,run1,399
unexpected-falling-in-love,run2,399
unexpected-grief,run2,690
unexpected-love,run1,477
unexpected-love,run1,512
unexpected-love,run1,544
unexpected-love,run1,675
unexpected-love,run2,477
unexpected-love,run2,512
unexpected-love,run2,544
unexpected-love,run2,622
unexpected-pregnancy,run2,675
unexpected-reunion,run1,83
unexpected-reunion,run1,827
unexpected-reunion,run2,83
unexpressed-feelings,run1,152
unexpressed-feelings,run2,152
unfaithfulness,run1,60
unfaithfulness,run1,649
unfaithfulness-anxiety,run1,165
unfinished-love,run1,648
unfinished-relationship,run1,228
unfinished-relationship,run2,228
unforgettable-encounter,run1,862
unforgettable-ex,run1,832
unforgettable-lover,run2,832
unfulfilled-dreams-dont-matter,run1,64
unfulfilled-emotional-promises,run1,200
unfulfilled-emotional-promises,run2,200
unfulfilled-longing,run1,307
unfulfilled-potential,run1,215
unfulfilled-potential,run2,215
unfulfilled-romantic-destiny,run2,568
unfulfilled-search-for-love,run1,845
unfulfilled-search-for-love,run2,845
unhealed-heartbreak,run1,7
unhealed-heartbreak,run2,7
unhealthy-coping-mechanisms,run1,233
uninhibited-desire,run2,134
uninhibited-freedom,run2,9
uninhibited-wildness,run1,117
uninhibited-wildness,run2,117
unintentional-hurt,run1,149
unintentional-hurt,run2,149
uninvited-pursuit,run1,243
uninvited-pursuit,run2,243
uniqueness,run1,62
uniqueness,run1,314
uniqueness,run1,681
uniqueness,run2,62
uniqueness,run2,314
uniqueness,run2,681
uniqueness-and-self-confidence,run1,82
uniqueness-and-standing-out,run1,272
uniqueness-and-superiority,run2,82
uniqueness-of-a-woman,run1,353
unity-and-inclusion,run1,145
unity-and-inclusion,run2,145
unity-and-partnership,run1,33
unity-and-togetherness,run1,819
universal-human-need,run2,689
universal-struggle,run1,797
universal-struggle,run2,797
universal-suffering,run1,373
unlimited-wealth-and-luxury,run1,90
unlimited-wealth-and-luxury,run2,90
unmatched-status,run1,619
unmet-expectations,run1,29
unpredictability,run1,317
unpredictability,run2,317
unpredictability-of-self,run1,856
unpreparedness-for-loss,run1,690
unrealistic-beauty-standards,run1,128
unrealistic-beauty-standards,run2,128
unreciprocated-desire,run1,747
unreciprocated-effort,run1,29
unreciprocated-effort,run2,29
unreciprocated-grief,run2,463
unreciprocated-love,run1,163
unrecognizable-life-without-partner,run2,878
unrecognized-vision,run2,528
unreliability-of-others,run2,333
unreliability-of-people,run1,333
unrequited-desire,run1,131
unrequited-desire,run2,131
unrequited-desire,run2,532
unrequited-devotion,run2,491
unrequited-devotion,run2,792
unrequited-feelings,run1,28
unrequited-feelings,run1,380
unrequited-feelings,run1,431
unrequited-feelings,run2,28
unrequited-longing,run1,337
unrequited-longing,run1,485
unrequited-longing,run2,485
unrequited-love,run1,38
unrequited-love,run1,205
unrequited-love,run1,214
unrequited-love,run1,257
unrequited-love,run1,259
unrequited-love,run1,302
unrequited-love,run1,581
unrequited-love,run1,672
unrequited-love,run1,705
unrequited-love,run1,737
unrequited-love,run2,38
unrequited-love,run2,205
unrequited-love,run2,214
unrequited-love,run2,257
unrequited-love,run2,259
unrequited-love,run2,302
unrequited-love,run2,581
unrequited-love,run2,672
unrequited-love,run2,705
unrequited-love,run2,737
unrequited-or-lost-love,run1,534
unrequited-or-lost-love,run2,534
unrequited-or-one-sided-love,run2,649
unrequited-sacrifice,run1,280
unresolved-communication,run1,334
unresolved-communication,run2,334
unresolved-connection,run2,648
unresolved-feelings,run1,120
unresolved-feelings-for-an-ex,run1,827
unresolved-feelings-for-an-ex,run2,827
unresolved-longing,run1,228
unresolved-longing,run1,591
unresolved-longing,run2,228
unresolved-longing,run2,833
unresolved-past,run1,865
unsent-feelings,run2,677
unsent-messages-and-unexpressed-feelings,run1,677
unsolicited-advice,run1,623
unsolicited-advice,run2,623
unspoken-attraction,run1,477
unspoken-attraction,run2,477
unspoken-communication,run2,499
unspoken-connection,run1,17
unspoken-desire,run1,375
unspoken-desire,run1,615
unspoken-desire,run2,17
unspoken-desire,run2,375
unspoken-desire,run2,615
unspoken-love,run2,813
unspoken-mutual-attraction,run1,349
unspoken-pain,run1,459
unspoken-tension,run1,408
unspoken-tension,run2,408
unspoken-truth,run2,832
unspoken-words,run1,385
unspoken-words,run2,385
unstoppable-ambition,run1,264
unstoppable-ambition,run2,87
unstoppable-confidence,run1,853
unstoppable-confidence,run2,853
unstoppable-drive,run2,411
unstoppable-energy-and-momentum,run1,778
unstoppable-energy-and-momentum,run2,778
unstoppable-success,run1,87
untameable-nature,run1,744
untouchability,run2,97
untouchability,run2,242
untouchability,run2,416
untouchability-and-street-credibility,run1,416
untouchable-confidence,run2,58
untouchable-status,run1,97
untouchable-status,run1,504
untouchable-status,run1,667
untouchable-status,run2,504
untouchable-status,run2,619
untouchable-status,run2,667
unwanted-advances,run1,45
unwanted-advances,run2,45
unwanted-association,run2,479
unwanted-attention-and-envy,run2,353
unwanted-contact,run1,486
unwanted-contact,run2,486
unwanted-intrusion-on-cherished-things,run2,683
unwanted-intrusive-thoughts,run1,683
unwanted-pursuit,run1,214
unwanted-pursuit,run2,214
unwanted-reconciliation,run2,490
unwanted-social-obligation,run2,291
unwavering-attention,run1,362
unwavering-pursuit,run1,66
unwavering-pursuit,run2,66
unworthiness-and-gratitude,run1,193
unworthiness-and-gratitude,run2,193
urban-crime-and-violence,run1,692
urban-crime-and-violence,run2,692
urban-danger,run1,811
urban-reggaeton-culture,run2,613
urban-romance,run1,222
urban-romance,run2,222
urban-roots,run2,760
urban-street-lifestyle,run1,883
urgency,run1,8
urgency,run2,8
urgency,run2,51
urgency-and-anticipation,run2,806
urgency-and-desperation,run1,367
